ds,y
2025-09-22 22:12:00,688
2025-09-22 22:12:30,692
2025-09-22 22:13:00,684
2025-09-22 22:13:30,720
2025-09-22 22:14:00,723
2025-09-22 22:14:30,662
2025-09-22 22:15:00,701
2025-09-22 22:15:30,697
2025-09-22 22:16:00,667
2025-09-22 22:16:30,666
2025-09-22 22:17:00,684
2025-09-22 22:17:30,622
2025-09-22 22:18:00,690
2025-09-22 22:18:30,692
2025-09-22 22:19:00,629
2025-09-22 22:19:30,722
2025-09-22 22:20:00,635
2025-09-22 22:20:30,667
2025-09-22 22:21:00,626
2025-09-22 22:21:30,636
2025-09-22 22:22:00,675
2025-09-22 22:22:30,647
2025-09-22 22:23:00,665
2025-09-22 22:23:30,616
2025-09-22 22:24:00,639
2025-09-22 22:24:30,631
2025-09-22 22:25:00,594
2025-09-22 22:25:30,639
2025-09-22 22:26:00,633
2025-09-22 22:26:30,619
2025-09-22 22:27:00,620
2025-09-22 22:27:30,638
2025-09-22 22:28:00,583
2025-09-22 22:28:30,640
2025-09-22 22:29:00,632
2025-09-22 22:29:30,606
2025-09-22 22:30:00,572
2025-09-22 22:30:30,599
2025-09-22 22:31:00,567
2025-09-22 22:31:30,590
2025-09-22 22:32:00,574
2025-09-22 22:32:30,578
2025-09-22 22:33:00,572
2025-09-22 22:33:30,568
2025-09-22 22:34:00,616
2025-09-22 22:34:30,571
2025-09-22 22:35:00,526
2025-09-22 22:35:30,586
2025-09-22 22:36:00,568
2025-09-22 22:36:30,582
2025-09-22 22:37:00,567
2025-09-22 22:37:30,556
2025-09-22 22:38:00,554
2025-09-22 22:38:30,552
2025-09-22 22:39:00,559
2025-09-22 22:39:30,570
2025-09-22 22:40:00,539
2025-09-22 22:40:30,541
2025-09-22 22:41:00,532
2025-09-22 22:41:30,508
2025-09-22 22:42:00,559
2025-09-22 22:42:30,544
2025-09-22 22:43:00,484
2025-09-22 22:43:30,517
2025-09-22 22:44:00,532
2025-09-22 22:44:30,520
2025-09-22 22:45:00,520
2025-09-22 22:45:30,533
2025-09-22 22:46:00,513
2025-09-22 22:46:30,519
2025-09-22 22:47:00,511
2025-09-22 22:47:30,519
2025-09-22 22:48:00,502
2025-09-22 22:48:30,466
2025-09-22 22:49:00,489
2025-09-22 22:49:30,512
2025-09-22 22:50:00,533
2025-09-22 22:50:30,515
2025-09-22 22:51:00,525
2025-09-22 22:51:30,497
2025-09-22 22:52:00,511
2025-09-22 22:52:30,469
2025-09-22 22:53:00,476
2025-09-22 22:53:30,519
2025-09-22 22:54:00,485
2025-09-22 22:54:30,490
2025-09-22 22:55:00,437
2025-09-22 22:55:30,462
2025-09-22 22:56:00,448
2025-09-22 22:56:30,463
2025-09-22 22:57:00,497
2025-09-22 22:57:30,475
2025-09-22 22:58:00,473
2025-09-22 22:58:30,476
2025-09-22 22:59:00,453
2025-09-22 22:59:30,469
2025-09-22 23:00:00,445
2025-09-22 23:00:30,449
2025-09-22 23:01:00,466
2025-09-22 23:01:30,449
2025-09-22 23:02:00,444
2025-09-22 23:02:30,448
2025-09-22 23:03:00,431
2025-09-22 23:03:30,420
2025-09-22 23:04:00,426
2025-09-22 23:04:30,420
2025-09-22 23:05:00,474
2025-09-22 23:05:30,425
2025-09-22 23:06:00,439
2025-09-22 23:06:30,415
2025-09-22 23:07:00,405
2025-09-22 23:07:30,438
2025-09-22 23:08:00,419
2025-09-22 23:08:30,387
2025-09-22 23:09:00,427
2025-09-22 23:09:30,403
2025-09-22 23:10:00,393
2025-09-22 23:10:30,392
2025-09-22 23:11:00,395
2025-09-22 23:11:30,381
2025-09-22 23:12:00,405
2025-09-22 23:12:30,412
2025-09-22 23:13:00,384
2025-09-22 23:13:30,385
2025-09-22 23:14:00,390
2025-09-22 23:14:30,383
2025-09-22 23:15:00,370
2025-09-22 23:15:30,360
2025-09-22 23:16:00,393
2025-09-22 23:16:30,379
2025-09-22 23:17:00,371
2025-09-22 23:17:30,350
2025-09-22 23:18:00,356
2025-09-22 23:18:30,366
2025-09-22 23:19:00,370
2025-09-22 23:19:30,359
2025-09-22 23:20:00,374
2025-09-22 23:20:30,379
2025-09-22 23:21:00,385
2025-09-22 23:21:30,359
2025-09-22 23:22:00,371
2025-09-22 23:22:30,350
2025-09-22 23:23:00,352
2025-09-22 23:23:30,346
2025-09-22 23:24:00,337
2025-09-22 23:24:30,342
2025-09-22 23:25:00,369
2025-09-22 23:25:30,341
2025-09-22 23:26:00,342
2025-09-22 23:26:30,326
2025-09-22 23:27:00,303
2025-09-22 23:27:30,308
2025-09-22 23:28:00,343
2025-09-22 23:28:30,351
2025-09-22 23:29:00,309
2025-09-22 23:29:30,319
2025-09-22 23:30:00,342
2025-09-22 23:30:30,328
2025-09-22 23:31:00,291
2025-09-22 23:31:30,310
2025-09-22 23:32:00,315
2025-09-22 23:32:30,323
2025-09-22 23:33:00,324
2025-09-22 23:33:30,309
2025-09-22 23:34:00,309
2025-09-22 23:34:30,327
2025-09-22 23:35:00,297
2025-09-22 23:35:30,279
2025-09-22 23:36:00,271
2025-09-22 23:36:30,273
2025-09-22 23:37:00,313
2025-09-22 23:37:30,277
2025-09-22 23:38:00,309
2025-09-22 23:38:30,275
2025-09-22 23:39:00,293
2025-09-22 23:39:30,310
2025-09-22 23:40:00,259
2025-09-22 23:40:30,268
2025-09-22 23:41:00,307
2025-09-22 23:41:30,282
2025-09-22 23:42:00,250
2025-09-22 23:42:30,289
2025-09-22 23:43:00,248
2025-09-22 23:43:30,279
2025-09-22 23:44:00,266
2025-09-22 23:44:30,241
2025-09-22 23:45:00,258
2025-09-22 23:45:30,275
2025-09-22 23:46:00,278
2025-09-22 23:46:30,258
2025-09-22 23:47:00,258
2025-09-22 23:47:30,237
2025-09-22 23:48:00,257
2025-09-22 23:48:30,265
2025-09-22 23:49:00,239
2025-09-22 23:49:30,246
2025-09-22 23:50:00,251
2025-09-22 23:50:30,255
2025-09-22 23:51:00,233
2025-09-22 23:51:30,210
2025-09-22 23:52:00,229
2025-09-22 23:52:30,259
2025-09-22 23:53:00,231
2025-09-22 23:53:30,231
2025-09-22 23:54:00,233
2025-09-22 23:54:30,235
2025-09-22 23:55:00,227
2025-09-22 23:55:30,221
2025-09-22 23:56:00,207
2025-09-22 23:56:30,242
2025-09-22 23:57:00,246
2025-09-22 23:57:30,239
2025-09-22 23:58:00,200
2025-09-22 23:58:30,209
2025-09-22 23:59:00,218
2025-09-22 23:59:30,216
2025-09-23 00:00:00,1
2025-09-23 00:00:30,0
2025-09-23 00:01:00,0
2025-09-23 00:01:30,2
2025-09-23 00:02:00,1
2025-09-23 00:02:30,0
2025-09-23 00:03:00,0
2025-09-23 00:03:30,0
2025-09-23 00:04:00,0
2025-09-23 00:04:30,1
2025-09-23 00:05:00,0
2025-09-23 00:05:30,0
2025-09-23 00:06:00,0
2025-09-23 00:06:30,1
2025-09-23 00:07:00,1
2025-09-23 00:07:30,1
2025-09-23 00:08:00,1
2025-09-23 00:08:30,0
2025-09-23 00:09:00,0
2025-09-23 00:09:30,0
2025-09-23 00:10:00,0
2025-09-23 00:10:30,1
2025-09-23 00:11:00,0
2025-09-23 00:11:30,1
2025-09-23 00:12:00,0
2025-09-23 00:12:30,1
2025-09-23 00:13:00,0
2025-09-23 00:13:30,1
2025-09-23 00:14:00,0
2025-09-23 00:14:30,2
2025-09-23 00:15:00,0
2025-09-23 00:15:30,1
2025-09-23 00:16:00,2
2025-09-23 00:16:30,1
2025-09-23 00:17:00,0
2025-09-23 00:17:30,0
2025-09-23 00:18:00,0
2025-09-23 00:18:30,1
2025-09-23 00:19:00,0
2025-09-23 00:19:30,0
2025-09-23 00:20:00,0
2025-09-23 00:20:30,0
2025-09-23 00:21:00,0
2025-09-23 00:21:30,1
2025-09-23 00:22:00,2
2025-09-23 00:22:30,0
2025-09-23 00:23:00,0
2025-09-23 00:23:30,1
2025-09-23 00:24:00,0
2025-09-23 00:24:30,1
2025-09-23 00:25:00,2
2025-09-23 00:25:30,0
2025-09-23 00:26:00,0
2025-09-23 00:26:30,1
2025-09-23 00:27:00,0
2025-09-23 00:27:30,0
2025-09-23 00:28:00,2
2025-09-23 00:28:30,0
2025-09-23 00:29:00,1
2025-09-23 00:29:30,0
2025-09-23 00:30:00,2
2025-09-23 00:30:30,1
2025-09-23 00:31:00,0
2025-09-23 00:31:30,0
2025-09-23 00:32:00,2
2025-09-23 00:32:30,1
2025-09-23 00:33:00,2
2025-09-23 00:33:30,0
2025-09-23 00:34:00,0
2025-09-23 00:34:30,0
2025-09-23 00:35:00,1
2025-09-23 00:35:30,0
2025-09-23 00:36:00,0
2025-09-23 00:36:30,0
2025-09-23 00:37:00,0
2025-09-23 00:37:30,1
2025-09-23 00:38:00,0
2025-09-23 00:38:30,0
2025-09-23 00:39:00,0
2025-09-23 00:39:30,1
2025-09-23 00:40:00,0
2025-09-23 00:40:30,1
2025-09-23 00:41:00,0
2025-09-23 00:41:30,0
2025-09-23 00:42:00,0
2025-09-23 00:42:30,2
2025-09-23 00:43:00,0
2025-09-23 00:43:30,1
2025-09-23 00:44:00,0
2025-09-23 00:44:30,0
2025-09-23 00:45:00,0
2025-09-23 00:45:30,1
2025-09-23 00:46:00,1
2025-09-23 00:46:30,0
2025-09-23 00:47:00,1
2025-09-23 00:47:30,2
2025-09-23 00:48:00,1
2025-09-23 00:48:30,0
2025-09-23 00:49:00,0
2025-09-23 00:49:30,0
2025-09-23 00:50:00,1
2025-09-23 00:50:30,0
2025-09-23 00:51:00,0
2025-09-23 00:51:30,0
2025-09-23 00:52:00,0
2025-09-23 00:52:30,0
2025-09-23 00:53:00,0
2025-09-23 00:53:30,2
2025-09-23 00:54:00,2
2025-09-23 00:54:30,1
2025-09-23 00:55:00,1
2025-09-23 00:55:30,0
2025-09-23 00:56:00,0
2025-09-23 00:56:30,0
2025-09-23 00:57:00,3
2025-09-23 00:57:30,1
2025-09-23 00:58:00,1
2025-09-23 00:58:30,1
2025-09-23 00:59:00,0
2025-09-23 00:59:30,0
2025-09-23 01:00:00,1
2025-09-23 01:00:30,2
2025-09-23 01:01:00,2
2025-09-23 01:01:30,0
2025-09-23 01:02:00,1
2025-09-23 01:02:30,0
2025-09-23 01:03:00,0
2025-09-23 01:03:30,0
2025-09-23 01:04:00,1
2025-09-23 01:04:30,0
2025-09-23 01:05:00,0
2025-09-23 01:05:30,2
2025-09-23 01:06:00,1
2025-09-23 01:06:30,0
2025-09-23 01:07:00,0
2025-09-23 01:07:30,3
2025-09-23 01:08:00,0
2025-09-23 01:08:30,2
2025-09-23 01:09:00,0
2025-09-23 01:09:30,1
2025-09-23 01:10:00,0
2025-09-23 01:10:30,1
2025-09-23 01:11:00,0
2025-09-23 01:11:30,2
2025-09-23 01:12:00,2
2025-09-23 01:12:30,0
2025-09-23 01:13:00,3
2025-09-23 01:13:30,0
2025-09-23 01:14:00,0
2025-09-23 01:14:30,0
2025-09-23 01:15:00,0
2025-09-23 01:15:30,0
2025-09-23 01:16:00,0
2025-09-23 01:16:30,0
2025-09-23 01:17:00,1
2025-09-23 01:17:30,1
2025-09-23 01:18:00,2
2025-09-23 01:18:30,5
2025-09-23 01:19:00,0
2025-09-23 01:19:30,2
2025-09-23 01:20:00,2
2025-09-23 01:20:30,1
2025-09-23 01:21:00,1
2025-09-23 01:21:30,1
2025-09-23 01:22:00,3
2025-09-23 01:22:30,0
2025-09-23 01:23:00,0
2025-09-23 01:23:30,0
2025-09-23 01:24:00,2
2025-09-23 01:24:30,0
2025-09-23 01:25:00,0
2025-09-23 01:25:30,0
2025-09-23 01:26:00,1
2025-09-23 01:26:30,0
2025-09-23 01:27:00,0
2025-09-23 01:27:30,1
2025-09-23 01:28:00,1
2025-09-23 01:28:30,2
2025-09-23 01:29:00,1
2025-09-23 01:29:30,0
2025-09-23 01:30:00,2
2025-09-23 01:30:30,0
2025-09-23 01:31:00,0
2025-09-23 01:31:30,1
2025-09-23 01:32:00,0
2025-09-23 01:32:30,1
2025-09-23 01:33:00,0
2025-09-23 01:33:30,2
2025-09-23 01:34:00,1
2025-09-23 01:34:30,2
2025-09-23 01:35:00,0
2025-09-23 01:35:30,2
2025-09-23 01:36:00,2
2025-09-23 01:36:30,1
2025-09-23 01:37:00,0
2025-09-23 01:37:30,1
2025-09-23 01:38:00,1
2025-09-23 01:38:30,1
2025-09-23 01:39:00,2
2025-09-23 01:39:30,0
2025-09-23 01:40:00,1
2025-09-23 01:40:30,0
2025-09-23 01:41:00,1
2025-09-23 01:41:30,1
2025-09-23 01:42:00,2
2025-09-23 01:42:30,1
2025-09-23 01:43:00,0
2025-09-23 01:43:30,1
2025-09-23 01:44:00,1
2025-09-23 01:44:30,0
2025-09-23 01:45:00,2
2025-09-23 01:45:30,0
2025-09-23 01:46:00,0
2025-09-23 01:46:30,1
2025-09-23 01:47:00,0
2025-09-23 01:47:30,3
2025-09-23 01:48:00,0
2025-09-23 01:48:30,2
2025-09-23 01:49:00,1
2025-09-23 01:49:30,0
2025-09-23 01:50:00,1
2025-09-23 01:50:30,2
2025-09-23 01:51:00,0
2025-09-23 01:51:30,0
2025-09-23 01:52:00,3
2025-09-23 01:52:30,1
2025-09-23 01:53:00,2
2025-09-23 01:53:30,1
2025-09-23 01:54:00,1
2025-09-23 01:54:30,0
2025-09-23 01:55:00,3
2025-09-23 01:55:30,1
2025-09-23 01:56:00,2
2025-09-23 01:56:30,1
2025-09-23 01:57:00,1
2025-09-23 01:57:30,2
2025-09-23 01:58:00,3
2025-09-23 01:58:30,1
2025-09-23 01:59:00,1
2025-09-23 01:59:30,2
2025-09-23 02:00:00,0
2025-09-23 02:00:30,4
2025-09-23 02:01:00,0
2025-09-23 02:01:30,1
2025-09-23 02:02:00,3
2025-09-23 02:02:30,0
2025-09-23 02:03:00,1
2025-09-23 02:03:30,2
2025-09-23 02:04:00,1
2025-09-23 02:04:30,3
2025-09-23 02:05:00,1
2025-09-23 02:05:30,1
2025-09-23 02:06:00,2
2025-09-23 02:06:30,0
2025-09-23 02:07:00,4
2025-09-23 02:07:30,2
2025-09-23 02:08:00,2
2025-09-23 02:08:30,1
2025-09-23 02:09:00,1
2025-09-23 02:09:30,0
2025-09-23 02:10:00,1
2025-09-23 02:10:30,3
2025-09-23 02:11:00,1
2025-09-23 02:11:30,0
2025-09-23 02:12:00,4
2025-09-23 02:12:30,2
2025-09-23 02:13:00,3
2025-09-23 02:13:30,5
2025-09-23 02:14:00,1
2025-09-23 02:14:30,2
2025-09-23 02:15:00,2
2025-09-23 02:15:30,1
2025-09-23 02:16:00,0
2025-09-23 02:16:30,7
2025-09-23 02:17:00,0
2025-09-23 02:17:30,2
2025-09-23 02:18:00,6
2025-09-23 02:18:30,2
2025-09-23 02:19:00,1
2025-09-23 02:19:30,3
2025-09-23 02:20:00,4
2025-09-23 02:20:30,1
2025-09-23 02:21:00,2
2025-09-23 02:21:30,2
2025-09-23 02:22:00,1
2025-09-23 02:22:30,4
2025-09-23 02:23:00,2
2025-09-23 02:23:30,1
2025-09-23 02:24:00,3
2025-09-23 02:24:30,2
2025-09-23 02:25:00,6
2025-09-23 02:25:30,2
2025-09-23 02:26:00,2
2025-09-23 02:26:30,3
2025-09-23 02:27:00,8
2025-09-23 02:27:30,5
2025-09-23 02:28:00,6
2025-09-23 02:28:30,6
2025-09-23 02:29:00,1
2025-09-23 02:29:30,5
2025-09-23 02:30:00,5
2025-09-23 02:30:30,5
2025-09-23 02:31:00,5
2025-09-23 02:31:30,7
2025-09-23 02:32:00,5
2025-09-23 02:32:30,1
2025-09-23 02:33:00,1
2025-09-23 02:33:30,4
2025-09-23 02:34:00,5
2025-09-23 02:34:30,7
2025-09-23 02:35:00,7
2025-09-23 02:35:30,5
2025-09-23 02:36:00,2
2025-09-23 02:36:30,4
2025-09-23 02:37:00,6
2025-09-23 02:37:30,1
2025-09-23 02:38:00,3
2025-09-23 02:38:30,4
2025-09-23 02:39:00,7
2025-09-23 02:39:30,5
2025-09-23 02:40:00,2
2025-09-23 02:40:30,9
2025-09-23 02:41:00,4
2025-09-23 02:41:30,3
2025-09-23 02:42:00,6
2025-09-23 02:42:30,3
2025-09-23 02:43:00,6
2025-09-23 02:43:30,6
2025-09-23 02:44:00,4
2025-09-23 02:44:30,1
2025-09-23 02:45:00,5
2025-09-23 02:45:30,6
2025-09-23 02:46:00,5
2025-09-23 02:46:30,7
2025-09-23 02:47:00,7
2025-09-23 02:47:30,5
2025-09-23 02:48:00,9
2025-09-23 02:48:30,2
2025-09-23 02:49:00,7
2025-09-23 02:49:30,11
2025-09-23 02:50:00,2
2025-09-23 02:50:30,5
2025-09-23 02:51:00,5
2025-09-23 02:51:30,7
2025-09-23 02:52:00,3
2025-09-23 02:52:30,4
2025-09-23 02:53:00,10
2025-09-23 02:53:30,7
2025-09-23 02:54:00,4
2025-09-23 02:54:30,6
2025-09-23 02:55:00,8
2025-09-23 02:55:30,6
2025-09-23 02:56:00,7
2025-09-23 02:56:30,11
2025-09-23 02:57:00,9
2025-09-23 02:57:30,7
2025-09-23 02:58:00,5
2025-09-23 02:58:30,8
2025-09-23 02:59:00,4
2025-09-23 02:59:30,4
2025-09-23 03:00:00,11
2025-09-23 03:00:30,6
2025-09-23 03:01:00,6
2025-09-23 03:01:30,8
2025-09-23 03:02:00,10
2025-09-23 03:02:30,11
2025-09-23 03:03:00,6
2025-09-23 03:03:30,5
2025-09-23 03:04:00,11
2025-09-23 03:04:30,14
2025-09-23 03:05:00,10
2025-09-23 03:05:30,7
2025-09-23 03:06:00,14
2025-09-23 03:06:30,6
2025-09-23 03:07:00,10
2025-09-23 03:07:30,11
2025-09-23 03:08:00,9
2025-09-23 03:08:30,7
2025-09-23 03:09:00,10
2025-09-23 03:09:30,13
2025-09-23 03:10:00,8
2025-09-23 03:10:30,12
2025-09-23 03:11:00,7
2025-09-23 03:11:30,7
2025-09-23 03:12:00,8
2025-09-23 03:12:30,5
2025-09-23 03:13:00,17
2025-09-23 03:13:30,14
2025-09-23 03:14:00,12
2025-09-23 03:14:30,8
2025-09-23 03:15:00,9
2025-09-23 03:15:30,8
2025-09-23 03:16:00,9
2025-09-23 03:16:30,11
2025-09-23 03:17:00,13
2025-09-23 03:17:30,14
2025-09-23 03:18:00,9
2025-09-23 03:18:30,14
2025-09-23 03:19:00,13
2025-09-23 03:19:30,7
2025-09-23 03:20:00,13
2025-09-23 03:20:30,5
2025-09-23 03:21:00,9
2025-09-23 03:21:30,17
2025-09-23 03:22:00,9
2025-09-23 03:22:30,17
2025-09-23 03:23:00,11
2025-09-23 03:23:30,18
2025-09-23 03:24:00,8
2025-09-23 03:24:30,15
2025-09-23 03:25:00,21
2025-09-23 03:25:30,15
2025-09-23 03:26:00,15
2025-09-23 03:26:30,18
2025-09-23 03:27:00,19
2025-09-23 03:27:30,13
2025-09-23 03:28:00,14
2025-09-23 03:28:30,17
2025-09-23 03:29:00,19
2025-09-23 03:29:30,13
2025-09-23 03:30:00,13
2025-09-23 03:30:30,21
2025-09-23 03:31:00,18
2025-09-23 03:31:30,14
2025-09-23 03:32:00,16
2025-09-23 03:32:30,14
2025-09-23 03:33:00,15
2025-09-23 03:33:30,23
2025-09-23 03:34:00,19
2025-09-23 03:34:30,12
2025-09-23 03:35:00,17
2025-09-23 03:35:30,25
2025-09-23 03:36:00,22
2025-09-23 03:36:30,17
2025-09-23 03:37:00,18
2025-09-23 03:37:30,20
2025-09-23 03:38:00,16
2025-09-23 03:38:30,26
2025-09-23 03:39:00,16
2025-09-23 03:39:30,12
2025-09-23 03:40:00,15
2025-09-23 03:40:30,21
2025-09-23 03:41:00,24
2025-09-23 03:41:30,27
2025-09-23 03:42:00,25
2025-09-23 03:42:30,22
2025-09-23 03:43:00,27
2025-09-23 03:43:30,23
2025-09-23 03:44:00,22
2025-09-23 03:44:30,24
2025-09-23 03:45:00,26
2025-09-23 03:45:30,29
2025-09-23 03:46:00,19
2025-09-23 03:46:30,18
2025-09-23 03:47:00,27
2025-09-23 03:47:30,30
2025-09-23 03:48:00,28
2025-09-23 03:48:30,21
2025-09-23 03:49:00,31
2025-09-23 03:49:30,25
2025-09-23 03:50:00,22
2025-09-23 03:50:30,28
2025-09-23 03:51:00,28
2025-09-23 03:51:30,34
2025-09-23 03:52:00,30
2025-09-23 03:52:30,24
2025-09-23 03:53:00,23
2025-09-23 03:53:30,29
2025-09-23 03:54:00,24
2025-09-23 03:54:30,36
2025-09-23 03:55:00,20
2025-09-23 03:55:30,24
2025-09-23 03:56:00,28
2025-09-23 03:56:30,20
2025-09-23 03:57:00,32
2025-09-23 03:57:30,23
2025-09-23 03:58:00,37
2025-09-23 03:58:30,33
2025-09-23 03:59:00,23
2025-09-23 03:59:30,36
2025-09-23 04:00:00,30
2025-09-23 04:00:30,25
2025-09-23 04:01:00,36
2025-09-23 04:01:30,31
2025-09-23 04:02:00,34
2025-09-23 04:02:30,42
2025-09-23 04:03:00,34
2025-09-23 04:03:30,30
2025-09-23 04:04:00,32
2025-09-23 04:04:30,41
2025-09-23 04:05:00,42
2025-09-23 04:05:30,38
2025-09-23 04:06:00,30
2025-09-23 04:06:30,41
2025-09-23 04:07:00,36
2025-09-23 04:07:30,41
2025-09-23 04:08:00,41
2025-09-23 04:08:30,38
2025-09-23 04:09:00,32
2025-09-23 04:09:30,35
2025-09-23 04:10:00,39
2025-09-23 04:10:30,30
2025-09-23 04:11:00,43
2025-09-23 04:11:30,40
2025-09-23 04:12:00,55
2025-09-23 04:12:30,30
2025-09-23 04:13:00,44
2025-09-23 04:13:30,42
2025-09-23 04:14:00,56
2025-09-23 04:14:30,36
2025-09-23 04:15:00,55
2025-09-23 04:15:30,39
2025-09-23 04:16:00,51
2025-09-23 04:16:30,41
2025-09-23 04:17:00,55
2025-09-23 04:17:30,57
2025-09-23 04:18:00,36
2025-09-23 04:18:30,52
2025-09-23 04:19:00,49
2025-09-23 04:19:30,53
2025-09-23 04:20:00,47
2025-09-23 04:20:30,53
2025-09-23 04:21:00,45
2025-09-23 04:21:30,52
2025-09-23 04:22:00,48
2025-09-23 04:22:30,45
2025-09-23 04:23:00,66
2025-09-23 04:23:30,52
2025-09-23 04:24:00,57
2025-09-23 04:24:30,51
2025-09-23 04:25:00,55
2025-09-23 04:25:30,49
2025-09-23 04:26:00,65
2025-09-23 04:26:30,59
2025-09-23 04:27:00,60
2025-09-23 04:27:30,59
2025-09-23 04:28:00,58
2025-09-23 04:28:30,54
2025-09-23 04:29:00,65
2025-09-23 04:29:30,76
2025-09-23 04:30:00,56
2025-09-23 04:30:30,57
2025-09-23 04:31:00,65
2025-09-23 04:31:30,62
2025-09-23 04:32:00,61
2025-09-23 04:32:30,61
2025-09-23 04:33:00,78
2025-09-23 04:33:30,66
2025-09-23 04:34:00,70
2025-09-23 04:34:30,76
2025-09-23 04:35:00,52
2025-09-23 04:35:30,83
2025-09-23 04:36:00,68
2025-09-23 04:36:30,69
2025-09-23 04:37:00,74
2025-09-23 04:37:30,74
2025-09-23 04:38:00,72
2025-09-23 04:38:30,63
2025-09-23 04:39:00,70
2025-09-23 04:39:30,56
2025-09-23 04:40:00,71
2025-09-23 04:40:30,53
2025-09-23 04:41:00,77
2025-09-23 04:41:30,74
2025-09-23 04:42:00,62
2025-09-23 04:42:30,73
2025-09-23 04:43:00,74
2025-09-23 04:43:30,81
2025-09-23 04:44:00,89
2025-09-23 04:44:30,82
2025-09-23 04:45:00,80
2025-09-23 04:45:30,69
2025-09-23 04:46:00,74
2025-09-23 04:46:30,96
2025-09-23 04:47:00,95
2025-09-23 04:47:30,104
2025-09-23 04:48:00,86
2025-09-23 04:48:30,78
2025-09-23 04:49:00,80
2025-09-23 04:49:30,77
2025-09-23 04:50:00,92
2025-09-23 04:50:30,109
2025-09-23 04:51:00,90
2025-09-23 04:51:30,104
2025-09-23 04:52:00,86
2025-09-23 04:52:30,93
2025-09-23 04:53:00,75
2025-09-23 04:53:30,89
2025-09-23 04:54:00,93
2025-09-23 04:54:30,90
2025-09-23 04:55:00,98
2025-09-23 04:55:30,83
2025-09-23 04:56:00,102
2025-09-23 04:56:30,101
2025-09-23 04:57:00,113
2025-09-23 04:57:30,101
2025-09-23 04:58:00,90
2025-09-23 04:58:30,105
2025-09-23 04:59:00,111
2025-09-23 04:59:30,102
2025-09-23 05:00:00,108
2025-09-23 05:00:30,115
2025-09-23 05:01:00,85
2025-09-23 05:01:30,105
2025-09-23 05:02:00,115
2025-09-23 05:02:30,127
2025-09-23 05:03:00,115
2025-09-23 05:03:30,99
2025-09-23 05:04:00,121
2025-09-23 05:04:30,126
2025-09-23 05:05:00,114
2025-09-23 05:05:30,112
2025-09-23 05:06:00,102
2025-09-23 05:06:30,130
2025-09-23 05:07:00,102
2025-09-23 05:07:30,110
2025-09-23 05:08:00,138
2025-09-23 05:08:30,118
2025-09-23 05:09:00,130
2025-09-23 05:09:30,126
2025-09-23 05:10:00,125
2025-09-23 05:10:30,150
2025-09-23 05:11:00,134
2025-09-23 05:11:30,120
2025-09-23 05:12:00,122
2025-09-23 05:12:30,141
2025-09-23 05:13:00,137
2025-09-23 05:13:30,150
2025-09-23 05:14:00,125
2025-09-23 05:14:30,147
2025-09-23 05:15:00,131
2025-09-23 05:15:30,163
2025-09-23 05:16:00,168
2025-09-23 05:16:30,161
2025-09-23 05:17:00,157
2025-09-23 05:17:30,169
2025-09-23 05:18:00,165
2025-09-23 05:18:30,162
2025-09-23 05:19:00,157
2025-09-23 05:19:30,145
2025-09-23 05:20:00,141
2025-09-23 05:20:30,173
2025-09-23 05:21:00,159
2025-09-23 05:21:30,159
2025-09-23 05:22:00,154
2025-09-23 05:22:30,163
2025-09-23 05:23:00,144
2025-09-23 05:23:30,154
2025-09-23 05:24:00,150
2025-09-23 05:24:30,178
2025-09-23 05:25:00,169
2025-09-23 05:25:30,155
2025-09-23 05:26:00,164
2025-09-23 05:26:30,156
2025-09-23 05:27:00,178
2025-09-23 05:27:30,162
2025-09-23 05:28:00,176
2025-09-23 05:28:30,166
2025-09-23 05:29:00,189
2025-09-23 05:29:30,182
2025-09-23 05:30:00,159
2025-09-23 05:30:30,195
2025-09-23 05:31:00,173
2025-09-23 05:31:30,202
2025-09-23 05:32:00,170
2025-09-23 05:32:30,197
2025-09-23 05:33:00,176
2025-09-23 05:33:30,161
2025-09-23 05:34:00,207
2025-09-23 05:34:30,194
2025-09-23 05:35:00,173
2025-09-23 05:35:30,205
2025-09-23 05:36:00,235
2025-09-23 05:36:30,227
2025-09-23 05:37:00,207
2025-09-23 05:37:30,248
2025-09-23 05:38:00,196
2025-09-23 05:38:30,193
2025-09-23 05:39:00,238
2025-09-23 05:39:30,215
2025-09-23 05:40:00,228
2025-09-23 05:40:30,219
2025-09-23 05:41:00,208
2025-09-23 05:41:30,228
2025-09-23 05:42:00,215
2025-09-23 05:42:30,223
2025-09-23 05:43:00,219
2025-09-23 05:43:30,215
2025-09-23 05:44:00,225
2025-09-23 05:44:30,228
2025-09-23 05:45:00,229
2025-09-23 05:45:30,227
2025-09-23 05:46:00,225
2025-09-23 05:46:30,238
2025-09-23 05:47:00,249
2025-09-23 05:47:30,268
2025-09-23 05:48:00,246
2025-09-23 05:48:30,241
2025-09-23 05:49:00,229
2025-09-23 05:49:30,244
2025-09-23 05:50:00,252
2025-09-23 05:50:30,238
2025-09-23 05:51:00,240
2025-09-23 05:51:30,256
2025-09-23 05:52:00,250
2025-09-23 05:52:30,274
2025-09-23 05:53:00,229
2025-09-23 05:53:30,267
2025-09-23 05:54:00,276
2025-09-23 05:54:30,286
2025-09-23 05:55:00,305
2025-09-23 05:55:30,278
2025-09-23 05:56:00,287
2025-09-23 05:56:30,297
2025-09-23 05:57:00,278
2025-09-23 05:57:30,258
2025-09-23 05:58:00,279
